verdict,scientific_name,common_name,family,is_active,detail,image_url,license,source_page_url,species_id
PLATE_SHARED,Neorina patria,White Owl,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate94.jpg — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/neorina_patria/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate94.jpg,c66e4373-c521-4999-af17-9d8a13abc69b
PLATE_SHARED,Neptis ida,Neptis ida,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate126.JPG — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/neptis_ida/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate126.JPG,7f435086-4a1c-4184-86fa-57fb65b7cb03
PLATE_SHARED,Neptis ilira,Dark Dingy Sailor,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate125.JPG — plate page, also used by 2 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/neptis_ilira/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate125.JPG,c2615adb-7343-488d-a9ed-9cbce19a0200
PLATE_SHARED,Neptis mindorana,Neptis mindorana,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate126.JPG — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/neptis_mindorana/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate126.JPG,ec805a3e-42b6-4d46-803a-550d738f6695
PLATE_SHARED,Neptis namba,Indian Yellow Sailer,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate126.JPG — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/neptis_namba/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate126.JPG,629e63fb-b928-4fd2-aceb-7455ef6e3e9b
PLATE_SHARED,Neptis nandina,Neptis nandina,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate126.JPG — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/neptis_nandina/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate126.JPG,79aeb0dc-5de0-4146-92b3-83c45ef4b2c6
PLATE_SHARED,Neptis vikasi,dingy sailer,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate125.JPG — plate page, also used by 2 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/neptis_vikasi/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate125.JPG,3ec0c835-f6fb-45d2-b0d4-91c05769a679
PLATE_SHARED,Pantoporia cama,Pantoporia cama,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate124.JPG — plate page, also used by 2 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/pantoporia_cama/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate124.JPG,f8916796-e41e-4fc2-a6b7-9c4ef68fa44b
PLATE_SHARED,Pantoporia larymna,Pantoporia larymna,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate124.JPG — plate page, also used by 2 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/pantoporia_larymna/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate124.JPG,ef042fb7-663c-43ce-9ca6-b4d85ab828bd
PLATE_SHARED,Pantoporia nefte,Pantoporia nefte,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate124.JPG — plate page, also used by 2 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/pantoporia_nefte/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate124.JPG,ab04e12a-8d16-42b9-9f7f-720f989bda7f
PLATE_SHARED,Pantoporia venilia,Black-eyed Plane,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate126.JPG — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/pantoporia_venilia/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate126.JPG,f4567491-3fb7-482c-87d3-f3ff1d53393e
PLATE_SHARED,Polyura delphis,Jewelled Nawab,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate134.JPG — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/polyura_delphis/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate134.JPG,f13ca3d9-bdac-4250-8431-38c501642655
PLATE_SHARED,Polyura jalysus,Indian Yellow Nawab,Nymphalidae,True,"Seitz9FaudoAustralicanaInPlate137.JPG — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/polyura_jalysus/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaudoAustralicanaInPlate137.JPG,785b42b4-a512-4b58-9411-d47634c9c6a7
PLATE_SHARED,Polyura moori,Malayan Nawab,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate134.JPG — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/polyura_moori/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate134.JPG,9ed98a21-43fb-414b-80a1-1d792f4005d3
PLATE_SHARED,Satyrus brahminus,Satyrus brahminus,Nymphalidae,True,"The_Macrolepidoptera_of_the_world_%28Taf._41%29_%288145251989%29.jpg — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/satyrus_brahminus/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:The_Macrolepidoptera_of_the_world_(Taf._41)_(8145251989).jpg,b855d17e-a9be-4298-816b-bc56ac78333d
PLATE_SHARED,Satyrus loha,Satyrus loha,Nymphalidae,True,"The_Macrolepidoptera_of_the_world_%28Taf._41%29_%288145251989%29.jpg — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/satyrus_loha/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:The_Macrolepidoptera_of_the_world_(Taf._41)_(8145251989).jpg,2ed945ce-8701-4baa-ba03-80a3d0ad7c01
PLATE_SHARED,Satyrus saraswati,Satyrus saraswati,Nymphalidae,True,"The_Macrolepidoptera_of_the_world_%28Taf._41%29_%288145251989%29.jpg — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/satyrus_saraswati/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:The_Macrolepidoptera_of_the_world_(Taf._41)_(8145251989).jpg,cb31d9ab-0d7c-4c9f-ba2e-47ee8f25290c
PLATE_SHARED,Satyrus swaha,Satyrus swaha,Nymphalidae,True,"The_Macrolepidoptera_of_the_world_%28Taf._41%29_%288145251989%29.jpg — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/satyrus_swaha/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:The_Macrolepidoptera_of_the_world_(Taf._41)_(8145251989).jpg,facd024b-4ab2-43d1-9c3c-cb7aa06d4871
PLATE_SHARED,Symbrenthia brabira,Yellow Jester,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate121.JPG — plate page, also used by 2 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/symbrenthia_brabira/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate121.JPG,cb821699-31fa-45f9-b2a0-31e854d5f76e
PLATE_SHARED,Taenaris honrathi,Taenaris honrathi,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate100.JPG — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/taenaris_honrathi/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate100.JPG,c0c8e52a-557a-4988-8f75-2d8d02daa095
PLATE_SHARED,Telinga adolphei,Red-eye Bushbrown,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate92.JPG — plate page, also used by 7 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/telinga_adolphei/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate92.JPG,b37bd046-2826-485f-bc6f-f76c4d5d7420
PLATE_SHARED,Telinga inopia,Telinga inopia,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate91.JPG — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/telinga_inopia/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate91.JPG,a84661d7-87b1-4746-911d-1c0f0009ed6e
PLATE_SHARED,Terinos atlita,Large Assyrian,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate108.JPG — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/terinos_atlita/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate108.JPG,53877e14-5fe2-45df-b1cb-9e1d710f4c1c
PLATE_SHARED,Vanessa caschmirensis,Vanessa caschmirensis,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate117.JPG — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/vanessa_caschmirensis/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate117.JPG,ff9bcb76-49de-47e4-9b52-8408e15bce76
PLATE_SHARED,Ypthima chenu,Nilgiri Four-ring,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate99.JPG — plate page, also used by 5 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/ypthima_chenu/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate99.JPG,7a865cdc-6ef8-4bb3-a9df-ee957e558775
PLATE_SHARED,Ypthima dohertyi,Great Five-Ring,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate93.jpg — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/ypthima_dohertyi/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate93.jpg,df1e5ecb-d5f2-49ca-9968-ee9e278582b7
PLATE_SHARED,Ypthima lisandra,Straight Five-ring,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate99.JPG — plate page, also used by 5 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/ypthima_lisandra/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate99.JPG,1240db14-3fa3-4ccc-8d66-bf34eb70f190
PLATE_SHARED,Ypthima methora,Ypthima methora,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate99.JPG — plate page, also used by 5 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/ypthima_methora/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate99.JPG,db41c7ec-406a-413d-b802-813b42e5a818
PLATE_SHARED,Ypthima pandocus,Ypthima pandocus,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate99.JPG — plate page, also used by 5 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/ypthima_pandocus/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate99.JPG,1b4683eb-485f-4fe0-8b32-1eeb2f335d95
PLATE_SHARED,Ypthima philomela,Baby Fourring,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate99.JPG — plate page, also used by 5 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/ypthima_philomela/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate99.JPG,498072da-fdee-4148-afb7-bef7ed941e20
PLATE_SHARED,Atrophaneura aidoneus,Lesser Batwing,Papilionidae,True,"Seitz9FaunaIndoAustralicaPlate17.jpg — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/papilionidae/atrophaneura_aidoneus/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate17.jpg,e507b798-0a52-4485-8ee3-113ae6dddd75
PLATE_SHARED,Atrophaneura priapus,Priapus Batwing,Papilionidae,True,"Seitz9FaunaIndoAustralicaPlate17.jpg — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/papilionidae/atrophaneura_priapus/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate17.jpg,4582559f-9d0a-449d-af93-358ec236d050
PLATE_SHARED,Atrophaneura zaleucus,Atrophaneura zaleucus,Papilionidae,True,"Macrolepidoptera01seitz_0013.jpg — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/papilionidae/atrophaneura_zaleucus/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Macrolepidoptera01seitz_0013.jpg,f74ff1cb-97a1-4120-9484-5291fdd05cb8
PLATE_SHARED,Graphium evemon,Blue Jay Butterfly,Papilionidae,True,"Seitz9FaunaIndoAustralicaPlate44.jpg — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/papilionidae/graphium_evemon/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate44.jpg,f7981a2c-fac6-46b6-8842-42748524023f
PLATE_SHARED,Graphium meyeri,Meyer's Jay,Papilionidae,True,"Seitz9FaunaIndoAustralicaPlate44.jpg — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/papilionidae/graphium_meyeri/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate44.jpg,91e88996-f860-40c1-a3b2-1e95e62992e0
PLATE_SHARED,Losaria neptunus,Yellow Club-tail,Papilionidae,True,"Seitz9FaunaIndoAustralicaPlate16.jpg — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/papilionidae/losaria_neptunus/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate16.jpg,72914de5-e6ce-4f1d-9371-7b0eefd449a3
PLATE_SHARED,Losaria rhodifer,Andaman Clubtail,Papilionidae,True,"Seitz9FaunaIndoAustralicaPlate16.jpg — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/papilionidae/losaria_rhodifer/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate16.jpg,6cac6406-a23e-4288-b202-b6de1d678e78
PLATE_SHARED,Papilio diophantus,Papilio diophantus,Papilionidae,True,"Seitz9FaunaIndoAustralicaPlate22.jpg — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/papilionidae/papilio_diophantus/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate22.jpg,36691024-5e1e-46e8-acb5-78b1ffec67f8
PLATE_SHARED,Papilio janaka,Himalayan Tailed Redbreast,Papilionidae,True,"Macrolepidoptera01seitz_0013.jpg — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/papilionidae/papilio_janaka/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Macrolepidoptera01seitz_0013.jpg,30fe1e6f-6293-4db5-8055-ba364ede4d8a
PLATE_SHARED,Papilio prexaspes,Papilio prexaspes,Papilionidae,True,"Seitz9FaunaIndoAustralicaPlate22.jpg — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/papilionidae/papilio_prexaspes/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate22.jpg,f2d9d0d6-876d-4838-9e23-0ebb16e4d6c8
PLATE_SHARED,Parnassius acco,Varnished Apollo,Papilionidae,True,"Macrolepidoptera01seitz_0039.jpg — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/papilionidae/parnassius_acco/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Macrolepidoptera01seitz_0039.jpg,7ff2df0f-21a2-4aa0-9423-71357b250cdc
PLATE_SHARED,Parnassius acdestis,Dusky Apollo,Papilionidae,True,"Macrolepidoptera01seitz_0039.jpg — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/papilionidae/parnassius_acdestis/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Macrolepidoptera01seitz_0039.jpg,4ebb6a33-4a9b-400a-9fc2-773183265baa
PLATE_SHARED,Parnassius cardinal,Cardinal Apollo,Papilionidae,True,"Macrolepidoptera01seitz_0037.jpg — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/papilionidae/parnassius_cardinal/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Macrolepidoptera01seitz_0037.jpg,d8508511-a1fe-4779-89e6-8a0b32fc1bf2
PLATE_SHARED,Parnassius delphius,Banded Apollo,Papilionidae,True,"Macrolepidoptera01seitz_0037.jpg — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/papilionidae/parnassius_delphius/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Macrolepidoptera01seitz_0037.jpg,1bf1747e-9d8f-4963-abb6-04774f3aa725
PLATE_SHARED,Parnassius epaphus,Common Red Apollo,Papilionidae,True,"Macrolepidoptera01seitz_0037.jpg — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/papilionidae/parnassius_epaphus/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Macrolepidoptera01seitz_0037.jpg,7bc27f60-8024-4876-9f7f-7379438446d3
PLATE_SHARED,Parnassius jacquemontii,Keeled Apollo,Papilionidae,True,"Macrolepidoptera01seitz_0037.jpg — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/papilionidae/parnassius_jacquemontii/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Macrolepidoptera01seitz_0037.jpg,75bba2d7-675a-4c0d-af71-6c49361d6fa1
PLATE_SHARED,Parnassius simo,Black-edged Apollo,Papilionidae,True,"Macrolepidoptera01seitz_0039.jpg — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/papilionidae/parnassius_simo/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Macrolepidoptera01seitz_0039.jpg,04f0a9f6-2a11-4463-9e10-1da5ce045ab5
PLATE_SHARED,Parnassius staudingeri,Parnassius staudingeri,Papilionidae,True,"Macrolepidoptera01seitz_0037.jpg — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/papilionidae/parnassius_staudingeri/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Macrolepidoptera01seitz_0037.jpg,fd72a207-b60e-4817-bad7-eb9cf0a3b8d6
PLATE_SHARED,Parnassius stenosemus,Greater Banded Apollo,Papilionidae,True,"Macrolepidoptera01seitz_0039.jpg — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/papilionidae/parnassius_stenosemus/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Macrolepidoptera01seitz_0039.jpg,0814afba-0953-499e-8e95-1c008e8c8443
PLATE_SHARED,Parnassius stoliczkanus,Lesser Banded Appollo,Papilionidae,True,"Macrolepidoptera01seitz_0039.jpg — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/papilionidae/parnassius_stoliczkanus/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Macrolepidoptera01seitz_0039.jpg,2fd6cb93-49f1-4187-923e-29cb03242936
PLATE_SHARED,Catopsilia gorgophone,Yellow Migrant,Pieridae,True,"Seitz9FaunaIndoAustralicaPlate68.jpg — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/pieridae/catopsilia_gorgophone/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate68.jpg,4cf50a9a-0816-4238-9606-0153ffbaf81f
PLATE_SHARED,Catopsilia scylla,Orange Emigrant,Pieridae,True,"Seitz9FaunaIndoAustralicaPlate68.jpg — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/pieridae/catopsilia_scylla/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate68.jpg,cd24f307-68a5-43a0-9f89-0d03b1031886
PLATE_SHARED,Colias cocandica,Colias cocandica,Pieridae,True,"Macrolepidoptera01seitz_0057.jpg — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/pieridae/colias_cocandica/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Macrolepidoptera01seitz_0057.jpg,a7f641f9-8fef-4227-84af-9b8dd905ad5c
PLATE_SHARED,Colias sifanica,Colias sifanica,Pieridae,True,"Macrolepidoptera01seitz_0057.jpg — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/pieridae/colias_sifanica/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Macrolepidoptera01seitz_0057.jpg,daa7efe2-bbd5-4a21-9c13-944c10465646
PLATE_SHARED,Colias stoliczkana,Orange Clouded Yellow,Pieridae,True,"Seitz9FaunaIndoAustralicaPlate72.JPG — plate page, also used by 3 other species",https://butterfly-identification.b-cdn.net/species/pieridae/colias_stoliczkana/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate72.JPG,1f378daf-10bc-4cf2-b249-f1f9a8662f4d
PLATE_SHARED,Colias thrasibulus,Colias thrasibulus,Pieridae,True,"Seitz9FaunaIndoAustralicaPlate72.JPG — plate page, also used by 3 other species",https://butterfly-identification.b-cdn.net/species/pieridae/colias_thrasibulus/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate72.JPG,0d65560c-edf1-470b-97da-0a05f41826ca
PLATE_SHARED,Colotis vestalis,White Arab,Pieridae,True,"Seitz9FaunaIndoAustralicaPlate73.jpg — plate page, also used by 2 other species",https://butterfly-identification.b-cdn.net/species/pieridae/colotis_vestalis/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate73.jpg,209947fd-3239-4afe-bcc4-16d64b7c9ec3
PLATE_SHARED,Dercas gobrias,Angled Sulfur,Pieridae,True,"Seitz9FaunaIndoAustralicaPlate67.JPG — plate page, also used by 3 other species",https://butterfly-identification.b-cdn.net/species/pieridae/dercas_gobrias/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate67.JPG,4c62224d-a959-4d0b-a551-fa5190789bb5
PLATE_SHARED,Dercas lycorias,Plain Sulphur,Pieridae,True,"Seitz9FaunaIndoAustralicaPlate67.JPG — plate page, also used by 3 other species",https://butterfly-identification.b-cdn.net/species/pieridae/dercas_lycorias/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate67.JPG,a63a8d00-fd8b-47fc-89dc-ff66f45f12e5
PLATE_SHARED,Eurema sari,Chocolate Grass Yellow,Pieridae,True,"Seitz9FaunaIndoAustralicaPlate73.jpg — plate page, also used by 2 other species",https://butterfly-identification.b-cdn.net/species/pieridae/eurema_sari/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate73.jpg,5b1cd807-1594-4000-9235-32d5ca27e679
PLATE_SHARED,Gonepteryx mahaguru,Lesser Brimstone,Pieridae,True,"Seitz9FaunaIndoAustralicaPlate73.jpg — plate page, also used by 2 other species",https://butterfly-identification.b-cdn.net/species/pieridae/gonepteryx_mahaguru/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate73.jpg,2dcb9200-a640-45c2-984f-77465b645d35
PLATE_SHARED,Ixias flavipennis,Ixias flavipennis,Pieridae,True,"Seitz9FaunaIndoAustralicaPlate72.JPG — plate page, also used by 3 other species",https://butterfly-identification.b-cdn.net/species/pieridae/ixias_flavipennis/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate72.JPG,46bf6f94-c616-4cf1-99e3-bf14052067b4
PLATE_SHARED,Ixias malumsinicum,Ixias malumsinicum,Pieridae,True,"Seitz9FaunaIndoAustralicaPlate72.JPG — plate page, also used by 3 other species",https://butterfly-identification.b-cdn.net/species/pieridae/ixias_malumsinicum/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate72.JPG,02cdbd89-db35-4e61-a7c7-2062800e0f2c
PLATE_SHARED,Pareronia argolis,Pareronia argolis,Pieridae,True,"Seitz9FaunaIndoAustralicaPlate67.JPG — plate page, also used by 3 other species",https://butterfly-identification.b-cdn.net/species/pieridae/pareronia_argolis/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate67.JPG,d9522dcf-9bb0-4bbc-9de1-a6a822038216
PLATE_SHARED,Pareronia boebera,Philippine Wanderer,Pieridae,True,"Seitz9FaunaIndoAustralicaPlate66.JPG — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/pieridae/pareronia_boebera/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate66.JPG,c6bcf0b1-bf84-45a8-8a4f-83d3fe44ee60
PLATE_SHARED,Pareronia ceylanica,Dark Wanderer,Pieridae,True,"Seitz9FaunaIndoAustralicaPlate66.JPG — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/pieridae/pareronia_ceylanica/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate66.JPG,f3e2e719-a1d1-4945-acd1-e2da9401822d
PLATE_SHARED,Pareronia tritaea,Sulawesi Wanderer,Pieridae,True,"Seitz9FaunaIndoAustralicaPlate67.JPG — plate page, also used by 3 other species",https://butterfly-identification.b-cdn.net/species/pieridae/pareronia_tritaea/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate67.JPG,2c4cf84e-cd41-43f1-bb7e-257cd1385e65
SHARED,Bibasis oedipodea,Bibasis oedipodea,Hesperiidae,True,Close_wing_position_of_Burara_oedipodea_Swainson%2C_1820_%E2%80%93_Branded_Orange_Awlet.jpg — identical file on 1 other species,https://butterfly-identification.b-cdn.net/species/hesperiidae/bibasis_oedipodea/adult_reference.webp,CC BY 4.0,"https://commons.wikimedia.org/wiki/File:Close_wing_position_of_Burara_oedipodea_Swainson,_1820_%E2%80%93_Branded_Orange_Awlet.jpg",79fc34be-107a-4b25-990e-abe45ccac19c
SHARED,Burara oedipodea,Branded Orange Awlet,Hesperiidae,True,Close_wing_position_of_Burara_oedipodea_Swainson%2C_1820_%E2%80%93_Branded_Orange_Awlet.jpg — identical file on 1 other species,https://butterfly-identification.b-cdn.net/species/hesperiidae/burara_oedipodea/adult_reference.webp,CC BY 4.0,"https://commons.wikimedia.org/wiki/File:Close_wing_position_of_Burara_oedipodea_Swainson,_1820_%E2%80%93_Branded_Orange_Awlet.jpg",1e37a919-5077-4623-a3aa-bb88f48c5cf4
